City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date
590,Mukhen,RU,48.1,136.1,1.92,77,90,5.23,2022-01-30 04:37:35
591,Shahr-E Kord,IR,32.3256,50.8644,13.77,73,0,4.61,2022-01-30 04:37:36
592,Akyab,MM,20.15,92.9,69.98,43,0,9.06,2022-01-30 04:37:36
593,Bull Savanna,JM,17.8868,-77.5902,69.87,83,4,7.81,2022-01-30 04:37:37
594,Mecca,SA,21.4267,39.8261,66.43,57,73,3.96,2022-01-30 04:37:29
595,Mokhotlong,LS,-29.2894,29.0675,58.59,63,0,1.5,2022-01-30 05:03:16
596,Abalak,RU,58.1286,68.5944,8.06,91,100,6.6,2022-01-30 05:03:16
597,Akdepe,TM,42.0551,59.3788,26.6,64,5,8.52,2022-01-30 05:03:17
598,Houma,US,29.5958,-90.7195,41.0,80,0,4.43,2022-01-30 04:58:26
599,Griffith,US,41.5284,-87.4237,21.13,69,0,1.01,2022-01-30 05:03:17
600,Terrell,US,32.736,-96.2753,54.75,41,0,5.75,2022-01-30 05:03:18
601,Chama,CH,47.1821,8.4636,44.06,80,100,1.14,2022-01-30 05:03:18
602,Talara,PE,-4.5772,-81.2719,71.08,84,80,11.5,2022-01-30 05:03:18
603,Vols,AT,47.25,11.3333,37.87,75,40,4.61,2022-01-30 05:03:19
604,Marsa Matruh,EG,31.3525,27.2453,50.61,64,99,19.28,2022-01-30 05:03:19
605,Kadoma,JP,34.7333,135.5833,47.64,39,98,6.87,2022-01-30 05:03:19
606,Aguimes,ES,27.9054,-15.4461,56.66,51,0,4.61,2022-01-30 05:03:20
607,Krapina,HR,46.1608,15.8789,36.5,80,37,3.11,2022-01-30 05:03:20
608,Farsund,NO,58.0948,6.8047,42.06,48,28,42.61,2022-01-30 05:03:20
609,Seoul,KR,37.5683,126.9778,37.81,22,13,6.46,2022-01-30 05:03:03
610,Dhidhdhoo,MV,6.8833,73.1,82.8,71,52,15.26,2022-01-30 05:03:21
611,Chingirlau,KZ,51.095,54.0814,28.87,94,100,15.26,2022-01-30 05:03:21
612,Shetpe,KZ,44.1667,52.1167,33.04,93,98,12.95,2022-01-30 05:03:21
613,Saint-Leu,RE,-21.15,55.2833,83.26,72,15,7.54,2022-01-30 05:03:22
614,Nueva Loja,EC,0.0847,-76.8828,71.42,93,97,3.22,2022-01-30 05:03:22
615,Kyzyl,RU,51.7,94.45,-13.83,94,94,1.01,2022-01-30 05:03:23
616,Nelson Bay,AU,-32.7167,152.15,86.29,64,88,9.28,2022-01-30 05:03:23
617,Jeremoabo,BR,-10.075,-38.4808,72.01,76,100,1.32,2022-01-30 05:03:23
618,Alamor,EC,-4.0181,-80.0197,59.56,96,100,3.49,2022-01-30 05:03:24
619,Guerrero,MX,17.6667,-100.0,64.08,79,7,3.98,2022-01-30 05:03:24
620,Tucupita,VE,9.0622,-62.051,66.9,95,96,2.98,2022-01-30 05:03:25
621,Palmer,US,42.1584,-72.3287,11.62,54,100,3.0,2022-01-30 05:03:25
622,Bilma,NE,18.6853,12.9164,51.73,29,0,9.75,2022-01-30 05:03:26
623,Lucapa,AO,-8.4192,20.7447,66.45,94,100,1.97,2022-01-30 04:59:14
624,Gat,IL,31.61,34.7642,47.39,100,0,3.04,2022-01-30 05:03:27
625,Victor Harbor,AU,-35.5667,138.6167,89.73,76,3,4.0,2022-01-30 05:03:27
626,Santa Fe,AR,-31.6333,-60.7,72.99,69,0,1.01,2022-01-30 05:01:45
627,Asau,RO,46.4333,26.4,35.76,71,100,9.01,2022-01-30 05:03:27
628,Padilla,CO,3.2204,-76.3139,69.37,92,98,2.04,2022-01-30 05:03:28
629,Bony,HU,47.65,17.8698,47.01,75,0,11.5,2022-01-30 05:03:28
630,Lima,PE,-12.0432,-77.0282,70.9,71,0,8.05,2022-01-30 04:59:06
631,Atbasar,KZ,51.8,68.3333,14.61,94,100,11.88,2022-01-30 05:03:29
632,Campo Maior,BR,-4.8278,-42.1686,71.04,92,100,1.43,2022-01-30 05:03:29
633,Matou,CN,29.8315,115.5774,38.55,89,100,1.86,2022-01-30 05:03:30
634,Ouesso,CG,1.6136,16.0517,66.24,38,100,1.81,2022-01-30 05:03:30
635,Oktyabrskiy,RU,54.4815,53.471,9.77,97,96,4.25,2022-01-30 05:03:30
636,Wagar,SD,16.1525,36.2032,63.23,69,2,8.16,2022-01-30 05:03:31
637,Sistranda,NO,63.7256,8.834,39.9,63,94,37.11,2022-01-30 05:03:31
638,Ulaangom,MN,49.9811,92.0667,-16.02,95,83,2.93,2022-01-30 05:03:31
639,Hami,CN,42.8,93.45,25.93,34,9,1.36,2022-01-30 05:03:32
640,Khash,IR,28.2211,61.2158,52.02,56,0,3.67,2022-01-30 05:03:32
641,Liwale,TZ,-9.7667,37.9333,68.77,92,96,1.25,2022-01-30 05:04:32
642,Najran,SA,17.4924,44.1277,62.06,48,5,0.45,2022-01-30 05:04:33
643,Santa Cruz,BO,-17.8,-63.1667,73.56,53,70,3.6,2022-01-30 05:00:14
644,Coruripe,BR,-10.1256,-36.1756,76.03,73,99,7.9,2022-01-30 05:04:33
645,Nantucket,US,41.2835,-70.0995,15.91,84,100,30.38,2022-01-30 04:59:51
646,Inirida,CO,3.8653,-67.9239,71.71,61,41,2.75,2022-01-30 05:04:34
647,Flinders,AU,-34.5833,150.8552,83.21,77,98,6.53,2022-01-30 05:04:34
648,Martin,US,27.0837,-80.4164,44.53,64,0,1.01,2022-01-30 05:04:35
649,Bria,CF,6.5423,21.9863,60.26,29,4,4.99,2022-01-30 05:04:35
650,Fernandez,AR,-27.9204,-63.8935,71.11,47,0,5.82,2022-01-30 05:04:35
651,Owosso,US,42.9978,-84.1766,17.35,69,100,5.01,2022-01-30 05:04:36
652,Dvorichna,UA,49.8496,37.6857,23.38,93,93,12.44,2022-01-30 05:04:36
653,Seymchan,RU,62.8833,152.4333,-9.92,96,100,4.52,2022-01-30 05:04:37
654,Finschhafen,PG,-6.6024,147.8681,85.44,72,100,10.18,2022-01-30 05:04:37
655,Crestview,US,30.7621,-86.5705,39.24,81,0,1.72,2022-01-30 05:01:10
656,Killam,CA,52.7834,-111.8518,26.62,85,100,5.77,2022-01-30 05:04:37
657,Paracuru,BR,-3.41,-39.0306,78.82,86,94,6.46,2022-01-30 05:04:38
658,Ampanihy,MG,-24.7,44.75,77.29,68,44,4.16,2022-01-30 05:04:38
659,Niquero,CU,20.0431,-77.5828,68.31,76,96,20.0,2022-01-30 05:04:38
660,Kiyasovo,RU,56.3491,53.1244,4.82,97,100,5.14,2022-01-30 05:04:39
661,Zhangjiakou,CN,40.81,114.8794,27.07,36,71,3.09,2022-01-30 05:04:39
662,Kaoma,ZM,-14.7833,24.8,64.36,98,100,4.27,2022-01-30 05:04:39
663,Mardin,TR,37.3131,40.7436,26.71,93,75,2.3,2022-01-30 05:04:40
664,Zhigansk,RU,66.7697,123.3711,-26.55,99,80,5.32,2022-01-30 05:04:40
665,Kupang,ID,-10.1667,123.5833,79.38,94,75,12.66,2022-01-30 05:04:40
666,Tual,ID,-5.6667,132.75,83.16,75,100,18.41,2022-01-30 05:04:41
667,Sambava,MG,-14.2667,50.1667,77.97,76,88,5.1,2022-01-30 05:04:41
668,Lixourion,GR,38.2019,20.4314,45.63,63,0,7.99,2022-01-30 05:04:41
669,Jiaocheng,CN,24.6774,116.1389,54.79,54,76,5.88,2022-01-30 05:04:42
670,Las Palmas,ES,28.4204,-14.0131,56.19,88,0,6.91,2022-01-30 05:04:42
671,Nishihara,JP,26.1842,127.7558,66.25,79,100,10.36,2022-01-30 05:04:43
672,Russell,US,32.3502,-85.1999,28.99,74,0,0.0,2022-01-30 05:01:12
673,Nago,JP,26.5881,127.9761,67.05,84,99,18.45,2022-01-30 05:04:43
674,Mitu,CO,1.1983,-70.1733,70.11,77,73,2.62,2022-01-30 05:04:44
675,Subang,ID,-7.1277,108.5283,83.44,72,100,2.26,2022-01-30 05:04:44
